"familia";"nome_cientifico";"status_conservacao";"codStatus";"fonte";"lista";"dispositivo_legal";"CITES";"taxonomicStatus";"nomenclaturalStatus";"acceptedNameUsage"
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lygodiaceae";"Lygodium venustum";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Marsileaceae";"Pilularia americana";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Pteridaceae";"Anogramma lorentzii";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Pteridaceae";"Doryopteris juergensii";"Extinta";"EX";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera micrantha";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Alternanthera paronychioides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Chamissoa acuminata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena graminea";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena perenis";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";NA;NA;NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Gomphrena vaga";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Amaranthaceae";"Pfaffia gnaphaloides";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Apiaceae";"Eryngium divaricatum";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Mikania hastato-cordata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Mikania hastato-cordata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Mikania hastato-cordata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Mikania hastato-cordata";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Moquiniastrum cordatum";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Schlechtendahlia luzulifolia";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";NA;NA;NA
"Bignoniaceae";"Jacaranda puberula";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bignoniaceae";"Jacaranda puberula";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bignoniaceae";"Jacaranda puberula";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bignoniaceae";"Jacaranda puberula";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bignoniaceae";"Jacaranda puberula";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bignoniaceae";"Jacaranda puberula";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Bromelia balansae";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Tillandsia mallemontii";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Tillandsia mallemontii";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Tillandsia mallemontii";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Tillandsia mallemontii";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Tillandsia mallemontii";"Quase Ameaçada";"NT";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
