"familia";"nome_cientifico";"status_conservacao";"codStatus";"fonte";"lista";"dispositivo_legal";"CITES";"taxonomicStatus";"nomenclaturalStatus";"acceptedNameUsage"
"Fabaceae";"Platymiscium speciosum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Phyllostomidae";"Platyrrhinus lineatus";"Pouco Preocupante";"LC";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"Phyllostomidae";"Platyrrhinus recifinus";"Vulnerável";"VU";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"Melastomataceae";"Pleiochiton micranthum";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleiochiton parvifolium";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bignoniaceae";"Pleonotoma bracteata";"Em Perigo";"EN";"PA";"Lista Flora Ameaçada Pará";"Resolução COEMA 54/2007";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bignoniaceae";"Pleonotoma bracteata";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Polypodiaceae";"Pleopeltis alborufula";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Polypodiaceae";"Pleopeltis monoides";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Polypodiaceae";"Pleopeltis trindadensis";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma apparicioi";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma axillare";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma benthamianum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma bergianum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma boraceiense";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Melastomataceae";"Pleroma boudetii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma castellense";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma cleistoflorum";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma cristatum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma elegans";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma fragae";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma goldenbergii";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma hirsutissimum";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma integerrimum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma kuhlmannii";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma maximilianum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma minus";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Melastomataceae";"Pleroma mirabile";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Melastomataceae";"Pleroma pallidum";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Melastomataceae";"Pleroma quartzophilum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Melastomataceae";"Pleroma riedelianum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Melastomataceae";"Pleroma rigidulum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Melastomataceae";"Pleroma thereminianum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma virgatum";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Melastomataceae";"Pleroma wurdackianum";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";NA;NA;NA
"Pottiaceae";"Pleurochaete luteola";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Velloziaceae";"Pleurostima inclinata";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"SINONIMO";"";"Barbacenia longiscapa"
"Orchidaceae";"Pleurothallis binotii";"Extinta";"EX";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"SINONIMO";"";"Acianthera binotii"
"Orchidaceae";"Pleurothallis bradei";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pabstiella bradei"
"Orchidaceae";"Pleurothallis colnagoi";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Anathallis colnagoi"
"Orchidaceae";"Pleurothallis conspersa";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pabstiella conspersa"
"Orchidaceae";"Pleurothallis garayi";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pabstiella garayi"
"Orchidaceae";"Pleurothallis henrique-aragonii";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pabstiella henrique-aragonii"
"Orchidaceae";"Pleurothallis lingua";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pabstiella lingua"
"Orchidaceae";"Pleurothallis ruschii";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pabstiella ruschii"
"Orchidaceae";"Pleurothallis tigridens";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Anathallis tigridens"
"Orchidaceae";"Pleurothallis translucida";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Acianthera translucida"
"Lauraceae";"Pleurothyrium amplifolium";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lauraceae";"Pleurothyrium prancei";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia callosa";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia callosa";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia complanata";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"SINONIMO";"";"Plinia silvestris"
"Myrtaceae";"Plinia cordifolia";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia edulis";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia edulis";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia espinhacensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia hatschbachii";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia hatschbachii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia longiacuminata";"Criticamente em Perigo";"CR";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia longiacuminata";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia marqueteana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia martinellii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia muricata";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia muricata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia pseudodichasiantha";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia pseudodichasiantha";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia rara";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia rara";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia renatiana";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia renatiana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia rogersiana";"Criticamente em Perigo (Provavelmente Extinta)";"CR (PEX)";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia spiciflora";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia spiciflora";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia spiritosantensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Myrtaceae";"Plinia stictophylla";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Neomitranthes stictophylla"
"Poaceae";"Poa bradei";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Poa bradei";"Criticamente em Perigo";"CR";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Poa bradei";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Poa reitzii";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Poa reitzii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podocarpaceae";"Podocarpus barretoi";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podocarpaceae";"Podocarpus brasiliensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podocarpaceae";"Podocarpus lambertii";"Em Perigo";"EN";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podocarpaceae";"Podocarpus sellowii";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podocarpaceae";"Podocarpus sellowii";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum comatum";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum distichum";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum irgangii";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum ovatum";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum ovatum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum rutifolium";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum rutifolium";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Podostemaceae";"Podostemum saldanhanum";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Poecilanthe fluminensis";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Poecilanthe itapuana";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Poecilanthe parviflora";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orchidaceae";"Pogoniopsis schenckii";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orchidaceae";"Pogoniopsis schenckii";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Poiretia tetraphylla";"Extinta";"EX";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Dryopteridaceae";"Polybotrya sorbifolia";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orchidaceae";"Polycycnis silvana";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Polygalaceae";"Polygala brasiliensis";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega brasiliensis"
"Polygalaceae";"Polygala chamaecyparis";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega chamaecyparis"
"Polygalaceae";"Polygala franchetii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega franchetii"
"Polygalaceae";"Polygala galioides";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega galioides"
"Polygalaceae";"Polygala molluginifolia";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega molluginifolia"
"Polygalaceae";"Polygala pulcherrima";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Acanthocladus pulcherrimus"
"Polygalaceae";"Polygala pumila";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega pumila"
"Polygalaceae";"Polygala revoluta";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega revoluta"
"";"Polygala santosii";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Acanthocladus santosii"
"Polygalaceae";"Polygala selaginoides";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega selaginoides"
"Polygalaceae";"Polygala selaginoides";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega selaginoides"
"Polygalaceae";"Polygala stephaniana";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega stephaniana"
"Polygalaceae";"Polygala stephaniana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega stephaniana"
"Polygalaceae";"Polygala tamariscea";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega tamariscea"
"Polygalaceae";"Polygala tamariscea";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega tamariscea"
"Polygalaceae";"Polygala trifurcata";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Senega trifurcata"
"Polypodiaceae";"Polypodium bradei";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pleopeltis bradei"
"Polypodiaceae";"Polypodium chnoophorum";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"SINONIMO";"";"Pecluma chnoophora"
"Polypodiaceae";"Polypodium monoides";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pleopeltis monoides"
"Polypodiaceae";"Polypodium monoides";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"SINONIMO";"";"Pleopeltis monoides"
"Polypodiaceae";"Polypodium trindadense";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Pleopeltis trindadensis"
"Poaceae";"Polypogon chilensis";"Criticamente em Perigo";"CR";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Polypogon imberbis";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orchidaceae";"Polystachya hoehneana";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Anexo II CITES";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Polystachya paulensis"
"Orchidaceae";"Polystachya micrantha";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Polystachya foliosa"
"Orchidaceae";"Polystachya rupicola";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orchidaceae";"Polystachya rupicola";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Dryopteridaceae";"Polystichum bradei";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Dryopteridaceae";"Polystichum bradei";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Dryopteridaceae";"Polystichum laniceps";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Dryopteridaceae";"Polystichum opacum";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Pteridaceae";"Polytaenium cajenense";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Pteridaceae";"Polytaenium lineatum";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Violaceae";"Pombalia strigoides";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Pontederiaceae";"Pontederia subovata";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Sapindaceae";"Porocystis acuminata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Porophyllum bahiense";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
